province_code,station_code,azimuth,district_name,province_name,cell_code,x_,y_
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,70.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106896.85jhjhdks0801558260.0,21.45193,105.8983
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,70.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106899.78jhjhdks0801558260.0,21.45193,105.8983
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,180.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106902.71jhjhdks0801558270.0,21.45193,105.8983
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,180.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106905.64jhjhdks0801558270.0,21.45193,105.8983
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,180.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106908.57jhjhdks0801558270.0,21.45193,105.8983
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,180.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106911.5jhjhdks0801558280.0,21.45193,105.8983
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,280.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106914.43jhjhdks0801558280.0,21.45193,105.8983
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,280.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106917.35jhjhdks0801558290.0,21.45193,105.8983
TNN,73bf4c04c6dcb6fe2f69676cacf928c04123288fd681af8affff10a7a24e86f6,280.0,Phường Phổ Yên,Tỉnh Thái Nguyên,abcxy1106920.28jhjhdks0801558290.0,21.45193,105.8983
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,10.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107265.91jhjhdks0801558780.0,21.57756,105.82534
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,10.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107268.84jhjhdks0801558780.0,21.57756,105.82534
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,10.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107271.77jhjhdks0801558790.0,21.57756,105.82534
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,160.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107274.7jhjhdks0801558790.0,21.57756,105.82534
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,160.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107277.62jhjhdks0801558790.0,21.57756,105.82534
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,160.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107280.55jhjhdks0801558800.0,21.57756,105.82534
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,240.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107283.48jhjhdks0801558800.0,21.57756,105.82534
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,240.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107286.41jhjhdks0801558810.0,21.57756,105.82534
TNN,4e5b5a6644ea45630ffc9c13b4eee526a25b5c7eccfa9ab6e4793ec2b3fc95a3,240.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107289.34jhjhdks0801558810.0,21.57756,105.82534
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,50.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107292.27jhjhdks0801558810.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,50.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107295.2jhjhdks0801558820.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,50.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107298.13jhjhdks0801558820.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,50.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107301.06jhjhdks0801558830.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,150.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107303.99jhjhdks0801558830.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,150.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107306.91jhjhdks0801558830.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,150.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107309.84jhjhdks0801558840.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,150.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107312.77jhjhdks0801558840.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,280.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107315.7jhjhdks0801558850.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,280.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107318.63jhjhdks0801558850.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,280.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107321.56jhjhdks0801558860.0,21.57618,105.79879
TNN,4d7a1d8ffa8de57c62b5b8904519a3af5cd268c732b11ff6a6bc4680e32d26cf,150.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy1107324.49jhjhdks0801558860.0,21.57618,105.79879
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,30.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107327.42jhjhdks0801558860.0,21.58957,105.83268
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,30.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107330.35jhjhdks0801558870.0,21.58957,105.83268
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,30.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107333.28jhjhdks0801558870.0,21.58957,105.83268
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,150.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107336.2jhjhdks0801558880.0,21.58957,105.83268
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,150.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107339.13jhjhdks0801558880.0,21.58957,105.83268
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,150.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107342.06jhjhdks0801558880.0,21.58957,105.83268
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,240.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107344.99jhjhdks0801558890.0,21.58957,105.83268
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,240.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107347.92jhjhdks0801558890.0,21.58957,105.83268
TNN,756a3b2df3098afefb9170b11585e6d160f29b9dfa31d02a9bc3aae5ce943818,240.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1107350.85jhjhdks0801558900.0,21.58957,105.83268
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,50.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107353.78jhjhdks0801558900.0,21.73149,105.93492
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,50.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107356.71jhjhdks0801558900.0,21.73149,105.93492
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,50.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107359.64jhjhdks0801558910.0,21.73149,105.93492
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,190.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107362.57jhjhdks0801558910.0,21.73149,105.93492
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,190.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107365.5jhjhdks0801558920.0,21.73149,105.93492
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,190.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107368.42jhjhdks0801558920.0,21.73149,105.93492
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,270.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107371.35jhjhdks0801558930.0,21.73149,105.93492
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,270.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107374.28jhjhdks0801558930.0,21.73149,105.93492
TNN,9e177c51c2e0abe73d54e4daa4103cc914dda43524c4eb906c9347c4da392d05,270.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1107377.21jhjhdks0801558930.0,21.73149,105.93492
TNN,da5b3f1829df471a54f421a63169fc206613343fb89100cfb064de33f7398926,70.0,Xã Lam Vỹ,Tỉnh Thái Nguyên,abcxy1107380.14jhjhdks0801558940.0,22.00392,105.67275
TNN,da5b3f1829df471a54f421a63169fc206613343fb89100cfb064de33f7398926,70.0,Xã Lam Vỹ,Tỉnh Thái Nguyên,abcxy1107383.07jhjhdks0801558940.0,22.00392,105.67275
TNN,da5b3f1829df471a54f421a63169fc206613343fb89100cfb064de33f7398926,70.0,Xã Lam Vỹ,Tỉnh Thái Nguyên,abcxy1107386.0jhjhdks0801558950.0,22.00392,105.67275
TNN,da5b3f1829df471a54f421a63169fc206613343fb89100cfb064de33f7398926,180.0,Xã Lam Vỹ,Tỉnh Thái Nguyên,abcxy1107388.93jhjhdks0801558950.0,22.00392,105.67275
TNN,da5b3f1829df471a54f421a63169fc206613343fb89100cfb064de33f7398926,180.0,Xã Lam Vỹ,Tỉnh Thái Nguyên,abcxy1107391.86jhjhdks0801558950.0,22.00392,105.67275
TNN,da5b3f1829df471a54f421a63169fc206613343fb89100cfb064de33f7398926,245.0,Xã Lam Vỹ,Tỉnh Thái Nguyên,abcxy1107394.79jhjhdks0801558960.0,22.00392,105.67275
TNN,da5b3f1829df471a54f421a63169fc206613343fb89100cfb064de33f7398926,245.0,Xã Lam Vỹ,Tỉnh Thái Nguyên,abcxy1107397.71jhjhdks0801558960.0,22.00392,105.67275
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,110.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615348.36jhjhdks0802273990.0,21.69287,105.91214
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,110.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615351.29jhjhdks0802273990.0,21.69287,105.91214
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,110.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615354.22jhjhdks0802274000.0,21.69287,105.91214
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,200.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615357.15jhjhdks0802274000.0,21.69287,105.91214
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,200.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615360.08jhjhdks0802274010.0,21.69287,105.91214
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,200.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615363.01jhjhdks0802274010.0,21.69287,105.91214
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,310.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615365.94jhjhdks0802274010.0,21.69287,105.91214
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,310.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615368.87jhjhdks0802274020.0,21.69287,105.91214
TNN,3d418bdee6cd36ad7aa78da8f96ca2f23c92e5eab3938fdd5a1275b7bd2ce67a,310.0,Xã La Hiên,Tỉnh Thái Nguyên,abcxy1615371.79jhjhdks0802274020.0,21.69287,105.91214
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,100.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617217.08jhjhdks0802276620.0,21.62105,106.18188
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,100.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617220.01jhjhdks0802276620.0,21.62105,106.18188
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,100.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617222.94jhjhdks0802276630.0,21.62105,106.18188
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,180.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617225.86jhjhdks0802276630.0,21.62105,106.18188
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,180.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617228.79jhjhdks0802276640.0,21.62105,106.18188
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,180.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617231.72jhjhdks0802276640.0,21.62105,106.18188
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,320.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617234.65jhjhdks0802276640.0,21.62105,106.18188
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,320.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617237.58jhjhdks0802276650.0,21.62105,106.18188
TNN,d34773816bb1a7f881f405318b94d50979c512af2da57c87e9978aa4305d7670,320.0,Xã Dân Tiến,Tỉnh Thái Nguyên,abcxy1617240.51jhjhdks0802276650.0,21.62105,106.18188
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,50.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617753.09jhjhdks0802277370.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,170.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617756.02jhjhdks0802277380.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,320.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617758.95jhjhdks0802277380.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,170.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617761.88jhjhdks0802277390.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,50.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617764.8jhjhdks0802277390.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,50.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617767.73jhjhdks0802277390.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,320.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617770.66jhjhdks0802277400.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,320.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617773.59jhjhdks0802277400.0,22.09175,105.49272
TNN,78eae50e5698bc73350039bdcb8cb2406335465eb37c4a8c06ee20e1c50f7d43,170.0,Xã Nghĩa Tá,Tỉnh Thái Nguyên,abcxy1617776.52jhjhdks0802277410.0,22.09175,105.49272
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,40.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623075.12jhjhdks0802284870.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,40.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623078.05jhjhdks0802284870.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,40.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623080.98jhjhdks0802284870.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,160.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623083.9jhjhdks0802284880.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,160.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623086.83jhjhdks0802284880.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,160.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623089.76jhjhdks0802284890.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,160.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623092.69jhjhdks0802284890.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,310.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623095.62jhjhdks0802284890.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,310.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623098.55jhjhdks0802284900.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,310.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623101.48jhjhdks0802284900.0,21.58226,105.81954
TNN,b4819c3ca024b89ebe6aa0fb83d3ce462d589393cb4986f2598428e158f90dbd,160.0,Phường Phan Đình Phùng,Tỉnh Thái Nguyên,abcxy1623104.41jhjhdks0802284910.0,21.58226,105.81954
TNN,d1d452170dce0e5df8140931f666645a4ee66cf06898a464e8660af763f8625d,20.0,Xã Nam Hòa,Tỉnh Thái Nguyên,abcxy1624021.19jhjhdks0802286200.0,21.65393,105.98838
TNN,d1d452170dce0e5df8140931f666645a4ee66cf06898a464e8660af763f8625d,20.0,Xã Nam Hòa,Tỉnh Thái Nguyên,abcxy1624024.12jhjhdks0802286200.0,21.65393,105.98838
TNN,d1d452170dce0e5df8140931f666645a4ee66cf06898a464e8660af763f8625d,110.0,Xã Nam Hòa,Tỉnh Thái Nguyên,abcxy1624027.05jhjhdks0802286210.0,21.65393,105.98838
TNN,d1d452170dce0e5df8140931f666645a4ee66cf06898a464e8660af763f8625d,110.0,Xã Nam Hòa,Tỉnh Thái Nguyên,abcxy1624029.98jhjhdks0802286210.0,21.65393,105.98838
TNN,d1d452170dce0e5df8140931f666645a4ee66cf06898a464e8660af763f8625d,220.0,Xã Nam Hòa,Tỉnh Thái Nguyên,abcxy1624032.91jhjhdks0802286210.0,21.65393,105.98838
TNN,d1d452170dce0e5df8140931f666645a4ee66cf06898a464e8660af763f8625d,220.0,Xã Nam Hòa,Tỉnh Thái Nguyên,abcxy1624035.84jhjhdks0802286220.0,21.65393,105.98838
TNN,2f6e808c6eb8239047ba3675888a378f177145a180e1e1bbedea1e7fb6c2714c,270.0,Xã Xuân Dương,Tỉnh Thái Nguyên,abcxy1632374.76jhjhdks0802297960.0,22.00783,106.10263
TNN,2f6e808c6eb8239047ba3675888a378f177145a180e1e1bbedea1e7fb6c2714c,40.0,Xã Xuân Dương,Tỉnh Thái Nguyên,abcxy1632377.68jhjhdks0802297960.0,22.00783,106.10263
TNN,2f6e808c6eb8239047ba3675888a378f177145a180e1e1bbedea1e7fb6c2714c,270.0,Xã Xuân Dương,Tỉnh Thái Nguyên,abcxy1632380.61jhjhdks0802297960.0,22.00783,106.10263
TNN,2f6e808c6eb8239047ba3675888a378f177145a180e1e1bbedea1e7fb6c2714c,40.0,Xã Xuân Dương,Tỉnh Thái Nguyên,abcxy1632383.54jhjhdks0802297970.0,22.00783,106.10263
TNN,2f6e808c6eb8239047ba3675888a378f177145a180e1e1bbedea1e7fb6c2714c,40.0,Xã Xuân Dương,Tỉnh Thái Nguyên,abcxy1632386.47jhjhdks0802297970.0,22.00783,106.10263
TNN,2f6e808c6eb8239047ba3675888a378f177145a180e1e1bbedea1e7fb6c2714c,270.0,Xã Xuân Dương,Tỉnh Thái Nguyên,abcxy1632389.4jhjhdks0802297980.0,22.00783,106.10263
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,30.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577496.28jhjhdks0803628370.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,30.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577499.21jhjhdks0803628380.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,30.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577502.14jhjhdks0803628380.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,170.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577505.07jhjhdks0803628390.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,170.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577508.0jhjhdks0803628390.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,170.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577510.93jhjhdks0803628400.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,170.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577513.86jhjhdks0803628400.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,300.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577516.79jhjhdks0803628400.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,300.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577519.72jhjhdks0803628410.0,21.58802,105.801
TNN,a72b9436bf4ab56e3a6f06989af2c6eef95b4f45b54213deb040ee17370bf6f4,300.0,Phường Quyết Thắng,Tỉnh Thái Nguyên,abcxy2577522.65jhjhdks0803628410.0,21.58802,105.801
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,130.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581175.13jhjhdks0803633550.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,50.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581178.06jhjhdks0803633560.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,210.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581180.99jhjhdks0803633560.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,130.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581183.92jhjhdks0803633570.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,50.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581186.85jhjhdks0803633570.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,50.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581189.78jhjhdks0803633570.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,50.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581192.71jhjhdks0803633580.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,50.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581195.64jhjhdks0803633580.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,50.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581198.57jhjhdks0803633590.0,21.63701,105.83044
TNN,668ef011d91c6168445f8323c987bd2b3eafabdbb25f0f42720b7c1a0ed6d3d2,130.0,Xã Đồng Hỷ,Tỉnh Thái Nguyên,abcxy2581201.49jhjhdks0803633590.0,21.63701,105.83044
